User_ID,Gender,Age_Group,Region,Subscription_Type,Subscription_Start_Date,Subscription_End_Date,Device_Type,Engagement_Level
U1741,Male,18-25,Central,Basic,27/07/2022,14/01/2023,Smart TV,Medium
U1742,Male,36-50,East,Free Trial,19/04/2022,02/01/2023,Tablet,Low
U1743,Male,36-50,South,Basic,06/05/2025,08/04/2026,Mobile,Medium
U1744,Male,36-50,South,Basic,17/07/2024,19/11/2024,Mobile,High
U1745,Other,18-25,Central,Free Trial,26/08/2022,17/04/2023,Smart TV,High
U1746,Other,50+,East,Basic,10/09/2025,01/06/2026,Mobile,Low
U1747,Male,50+,West,Free Trial,19/08/2022,10/06/2023,Laptop,Medium
U1748,Other,26-35,Central,Premium,01/11/2024,20/04/2025,Mobile,High
U1749,Male,36-50,North,Free Trial,01/06/2024,03/04/2025,Laptop,Medium
U1750,Male,50+,East,Free Trial,13/10/2024,25/06/2025,Laptop,Medium
U1751,Female,50+,East,Free Trial,27/12/2023,27/08/2024,Smart TV,Medium
U1752,Female,18-25,West,Basic,16/02/2025,13/09/2025,Mobile,Low
U1753,Female,18-25,North,Basic,27/05/2022,23/09/2022,Smart TV,Low
U1754,Female,50+,North,Free Trial,25/11/2025,03/04/2026,Mobile,Medium
U1755,Other,26-35,West,Free Trial,20/09/2025,27/03/2026,Tablet,Low
U1756,Other,36-50,East,Free Trial,31/12/2024,01/08/2025,Tablet,Low
U1757,Female,50+,Central,Premium,05/06/2022,25/10/2022,Tablet,Low
U1758,Male,26-35,South,Free Trial,06/01/2024,09/04/2024,Smart TV,High
U1759,Other,50+,North,Premium,31/12/2023,09/04/2024,Tablet,High
U1760,Other,26-35,East,Premium,17/09/2022,01/07/2023,Tablet,Low
U1761,Female,36-50,North,Free Trial,13/10/2024,04/05/2025,Tablet,High
U1762,Other,36-50,North,Free Trial,03/06/2023,15/02/2024,Mobile,Low
U1763,Other,18-25,North,Premium,31/07/2023,12/06/2024,Mobile,High
U1764,Female,50+,North,Premium,15/07/2022,29/10/2022,Mobile,Medium
U1765,Male,18-25,North,Free Trial,20/03/2022,29/01/2023,Mobile,High
U1766,Female,18-25,Central,Free Trial,18/06/2023,20/01/2024,Laptop,Low
U1767,Male,50+,West,Free Trial,29/05/2023,11/02/2024,Tablet,High
U1768,Male,36-50,East,Free Trial,25/05/2023,04/12/2023,Mobile,Medium
U1769,Other,50+,East,Premium,02/10/2025,01/06/2026,Tablet,Low
U1770,Female,26-35,West,Premium,05/04/2022,10/03/2023,Laptop,Low
U1771,Male,36-50,Central,Premium,17/03/2024,16/06/2024,Laptop,High
U1772,Other,18-25,East,Free Trial,05/11/2022,16/07/2023,Tablet,Medium
U1773,Male,18-25,Central,Premium,15/06/2025,05/10/2025,Laptop,Medium
U1774,Other,26-35,West,Basic,24/09/2022,25/03/2023,Smart TV,Medium
U1775,Female,36-50,Central,Basic,05/09/2024,04/05/2025,Mobile,Medium
U1776,Other,50+,East,Free Trial,09/04/2023,13/10/2023,Smart TV,High
U1777,Female,18-25,East,Basic,31/07/2023,19/02/2024,Mobile,Low
U1778,Other,26-35,North,Basic,12/09/2022,10/05/2023,Smart TV,Low
U1779,Male,26-35,South,Premium,16/07/2025,28/04/2026,Smart TV,High
U1780,Male,26-35,East,Basic,23/08/2022,19/04/2023,Smart TV,High
U1781,Other,36-50,Central,Free Trial,10/05/2025,02/03/2026,Tablet,Medium
U1782,Male,36-50,Central,Basic,22/08/2024,24/04/2025,Smart TV,Low
U1783,Male,36-50,South,Basic,09/02/2022,05/07/2022,Laptop,Medium
U1784,Other,26-35,West,Basic,17/10/2022,22/08/2023,Tablet,High
U1785,Male,36-50,Central,Premium,12/08/2024,22/12/2024,Laptop,High
U1786,Male,36-50,North,Free Trial,22/07/2025,26/06/2026,Mobile,Low
U1787,Male,36-50,West,Premium,25/10/2025,10/07/2026,Smart TV,Medium
U1788,Other,36-50,Central,Basic,06/12/2022,01/12/2023,Mobile,High
U1789,Female,36-50,South,Basic,29/03/2025,01/10/2025,Tablet,Medium
U1790,Male,50+,South,Basic,15/08/2025,29/03/2026,Tablet,Medium
U1791,Female,18-25,Central,Free Trial,18/04/2025,13/12/2025,Tablet,Low
U1792,Female,50+,North,Premium,29/08/2024,15/08/2025,Laptop,Medium
U1793,Female,36-50,South,Premium,10/12/2023,03/10/2024,Smart TV,Medium
U1794,Other,50+,West,Free Trial,21/09/2023,27/01/2024,Tablet,Low
U1795,Female,36-50,South,Premium,20/09/2023,02/02/2024,Tablet,High
U1796,Male,50+,West,Basic,23/01/2023,05/09/2023,Tablet,Low
U1797,Female,36-50,North,Free Trial,16/07/2022,12/06/2023,Mobile,Low
U1798,Male,26-35,South,Free Trial,10/05/2024,03/10/2024,Mobile,Medium
U1799,Female,18-25,Central,Basic,22/02/2025,22/02/2026,Smart TV,High
U1800,Other,26-35,Central,Free Trial,12/02/2022,24/11/2022,Tablet,Low
U1801,Female,18-25,North,Premium,03/06/2023,19/04/2024,Laptop,High
U1802,Other,50+,North,Premium,18/12/2025,16/06/2026,Laptop,High
U1803,Female,26-35,North,Free Trial,27/01/2022,17/05/2022,Smart TV,Low
U1804,Other,50+,West,Basic,08/12/2025,06/09/2026,Mobile,High
U1805,Other,50+,South,Premium,26/12/2024,18/05/2025,Laptop,High
U1806,Other,26-35,North,Basic,25/03/2023,12/01/2024,Mobile,High
U1807,Male,26-35,Central,Free Trial,20/07/2025,11/01/2026,Smart TV,Medium
U1808,Female,36-50,East,Premium,06/06/2023,11/12/2023,Smart TV,Medium
U1809,Male,26-35,East,Premium,02/10/2024,24/08/2025,Laptop,Low
U1810,Female,50+,Central,Basic,29/10/2025,19/03/2026,Smart TV,High
U1811,Male,50+,East,Premium,25/12/2023,07/05/2024,Mobile,High
U1812,Other,36-50,Central,Free Trial,01/05/2024,16/04/2025,Smart TV,Low
U1813,Male,18-25,South,Premium,24/05/2022,23/10/2022,Mobile,Low
U1814,Other,50+,East,Premium,25/10/2025,01/05/2026,Tablet,High
U1815,Other,26-35,Central,Basic,31/10/2025,26/10/2026,Tablet,High
U1816,Other,26-35,Central,Basic,05/04/2023,05/01/2024,Laptop,Low
U1817,Female,26-35,West,Premium,29/03/2022,23/02/2023,Mobile,Medium
U1818,Male,50+,Central,Premium,29/11/2022,21/04/2023,Mobile,Medium
U1819,Other,26-35,West,Free Trial,05/02/2024,17/08/2024,Laptop,High
U1820,Female,50+,West,Free Trial,02/10/2022,07/09/2023,Mobile,Low
U1821,Other,50+,West,Free Trial,29/08/2023,23/07/2024,Mobile,High
U1822,Other,50+,East,Premium,09/08/2024,26/04/2025,Mobile,High
U1823,Female,36-50,North,Basic,13/09/2024,09/09/2025,Mobile,High
U1824,Other,18-25,North,Basic,18/11/2022,18/07/2023,Smart TV,Low
U1825,Male,36-50,West,Premium,07/01/2023,11/06/2023,Laptop,Low
U1826,Other,26-35,East,Basic,17/01/2022,26/08/2022,Laptop,High
U1827,Male,36-50,East,Premium,28/09/2024,17/02/2025,Tablet,Medium
U1828,Female,36-50,East,Basic,03/10/2023,30/01/2024,Laptop,Medium
U1829,Female,50+,West,Premium,08/12/2023,21/03/2024,Tablet,Low
U1830,Other,18-25,West,Basic,06/10/2024,11/01/2025,Smart TV,Low
U1831,Female,36-50,West,Basic,27/12/2025,12/07/2026,Tablet,Medium
U1832,Other,50+,West,Basic,15/07/2022,14/02/2023,Smart TV,High
U1833,Other,26-35,Central,Basic,08/12/2024,09/05/2025,Tablet,High
U1834,Male,50+,South,Premium,04/11/2024,09/08/2025,Smart TV,High
U1835,Female,50+,West,Basic,22/01/2023,04/12/2023,Mobile,Low
U1836,Male,18-25,West,Basic,17/02/2025,10/08/2025,Mobile,Medium
U1837,Male,26-35,East,Premium,04/07/2025,10/05/2026,Mobile,Medium
U1838,Other,50+,East,Free Trial,18/12/2023,05/08/2024,Laptop,High
U1839,Male,50+,East,Free Trial,19/09/2025,02/08/2026,Tablet,High
U1840,Other,18-25,West,Premium,12/01/2024,03/12/2024,Tablet,Medium
U1841,Male,50+,South,Basic,22/07/2025,17/04/2026,Tablet,Medium
U1842,Female,26-35,West,Basic,17/04/2022,08/04/2023,Tablet,Low
U1843,Male,36-50,North,Basic,17/06/2025,15/04/2026,Smart TV,Medium
U1844,Other,26-35,Central,Basic,12/03/2023,19/12/2023,Tablet,Low
U1845,Male,18-25,South,Free Trial,17/11/2023,13/08/2024,Mobile,High
U1846,Female,50+,West,Free Trial,17/08/2022,28/01/2023,Laptop,Low
U1847,Other,26-35,Central,Free Trial,07/01/2022,26/09/2022,Laptop,Medium
U1848,Male,18-25,West,Free Trial,11/03/2024,03/02/2025,Laptop,Medium
U1849,Female,36-50,South,Basic,19/08/2024,08/02/2025,Smart TV,Low
U1850,Male,26-35,West,Basic,28/04/2024,03/03/2025,Laptop,Medium
U1851,Male,36-50,South,Free Trial,21/08/2025,09/01/2026,Smart TV,High
U1852,Female,26-35,East,Basic,25/11/2025,19/03/2026,Tablet,Medium
U1853,Female,36-50,Central,Basic,25/07/2024,24/12/2024,Laptop,Medium
U1854,Male,18-25,West,Basic,13/08/2025,19/05/2026,Smart TV,Medium
U1855,Female,36-50,East,Free Trial,13/09/2025,14/08/2026,Laptop,Medium
U1856,Female,18-25,South,Premium,19/04/2024,01/01/2025,Mobile,Medium
U1857,Male,26-35,East,Premium,24/12/2025,09/06/2026,Tablet,Low
U1858,Male,36-50,Central,Premium,30/09/2022,19/03/2023,Laptop,Low
U1859,Female,36-50,Central,Basic,30/07/2025,05/03/2026,Tablet,High
U1860,Female,50+,West,Premium,22/01/2024,11/10/2024,Mobile,Medium
U1861,Other,36-50,North,Premium,16/01/2025,10/11/2025,Tablet,High
U1862,Female,18-25,North,Basic,15/09/2022,30/03/2023,Tablet,High
U1863,Male,18-25,North,Basic,01/04/2023,30/01/2024,Smart TV,Medium
U1864,Male,18-25,Central,Basic,25/06/2023,29/09/2023,Tablet,Medium
U1865,Male,50+,Central,Free Trial,10/10/2024,07/05/2025,Smart TV,Medium
U1866,Other,36-50,North,Premium,10/05/2022,15/01/2023,Smart TV,Low
U1867,Male,26-35,East,Basic,23/03/2025,08/10/2025,Tablet,High
U1868,Male,36-50,East,Basic,09/01/2025,29/06/2025,Tablet,High
U1869,Male,36-50,South,Premium,12/11/2023,08/05/2024,Tablet,High
U1870,Male,36-50,South,Premium,01/11/2024,12/10/2025,Smart TV,Medium
U1871,Other,26-35,North,Basic,06/11/2023,21/02/2024,Mobile,High
U1872,Male,18-25,Central,Free Trial,09/04/2024,05/12/2024,Mobile,Low
U1873,Male,36-50,East,Basic,11/05/2025,30/03/2026,Laptop,Medium
U1874,Male,36-50,West,Premium,31/05/2025,15/05/2026,Laptop,Medium
U1875,Female,26-35,West,Free Trial,26/05/2023,09/09/2023,Laptop,High
U1876,Other,50+,Central,Free Trial,10/05/2023,17/03/2024,Tablet,High
U1877,Female,50+,West,Basic,18/06/2025,25/10/2025,Laptop,Low
U1878,Other,18-25,Central,Premium,10/08/2022,11/12/2022,Tablet,Low
U1879,Female,18-25,Central,Premium,10/02/2022,11/06/2022,Mobile,High
U1880,Female,36-50,West,Basic,23/02/2023,12/02/2024,Smart TV,Medium
U1881,Male,36-50,North,Basic,11/11/2022,16/05/2023,Mobile,High
U1882,Female,18-25,West,Premium,19/03/2023,18/06/2023,Laptop,Medium
U1883,Male,36-50,Central,Premium,13/10/2022,01/10/2023,Laptop,Low
U1884,Other,18-25,North,Free Trial,08/04/2023,26/09/2023,Mobile,Low
U1885,Other,50+,West,Premium,02/05/2024,29/01/2025,Laptop,Low
U1886,Female,36-50,East,Premium,05/12/2024,20/05/2025,Mobile,High
U1887,Male,26-35,Central,Premium,30/05/2025,27/03/2026,Tablet,Medium
U1888,Other,18-25,Central,Premium,22/08/2024,25/06/2025,Tablet,High
U1889,Other,36-50,North,Premium,13/05/2023,09/05/2024,Tablet,Medium
U1890,Male,18-25,West,Premium,24/01/2023,21/05/2023,Smart TV,High
U1891,Male,36-50,East,Free Trial,08/03/2023,04/03/2024,Tablet,High
U1892,Male,36-50,West,Premium,10/02/2024,26/11/2024,Smart TV,Medium
U1893,Other,26-35,West,Basic,10/09/2024,30/04/2025,Smart TV,Low
U1894,Male,26-35,North,Free Trial,10/08/2025,13/02/2026,Tablet,Medium
U1895,Male,18-25,East,Free Trial,29/12/2023,24/04/2024,Smart TV,Medium
U1896,Female,18-25,Central,Free Trial,30/01/2024,31/05/2024,Laptop,High
U1897,Female,36-50,East,Basic,13/01/2024,28/09/2024,Smart TV,Low
U1898,Other,18-25,East,Basic,09/10/2022,25/05/2023,Tablet,Medium
U1899,Female,26-35,Central,Premium,05/03/2023,17/07/2023,Tablet,Medium
U1900,Male,26-35,North,Basic,21/01/2022,19/09/2022,Tablet,Medium
U1901,Other,18-25,West,Basic,05/10/2025,30/06/2026,Mobile,High
U1902,Male,36-50,Central,Premium,07/06/2025,13/10/2025,Tablet,Low
U1903,Female,18-25,North,Basic,06/12/2024,14/03/2025,Laptop,Low
U1904,Other,26-35,North,Free Trial,11/01/2024,07/05/2024,Smart TV,High
U1905,Female,50+,North,Free Trial,11/12/2022,24/08/2023,Tablet,Medium
U1906,Male,50+,East,Basic,05/03/2023,25/12/2023,Smart TV,Low
U1907,Female,18-25,Central,Free Trial,29/04/2025,25/12/2025,Laptop,High
U1908,Female,18-25,North,Premium,16/12/2023,09/12/2024,Laptop,High
U1909,Female,18-25,Central,Basic,28/02/2024,18/06/2024,Tablet,Low
U1910,Female,50+,South,Basic,22/07/2023,20/11/2023,Laptop,High
U1911,Male,50+,West,Basic,26/10/2024,31/03/2025,Mobile,Low
U1912,Other,36-50,West,Free Trial,20/10/2023,05/05/2024,Mobile,Low
U1913,Other,50+,Central,Premium,15/01/2023,11/06/2023,Smart TV,Low
U1914,Female,36-50,West,Free Trial,16/05/2024,19/04/2025,Laptop,Medium
U1915,Male,50+,North,Basic,13/09/2025,06/03/2026,Mobile,High
U1916,Other,50+,North,Free Trial,19/09/2023,23/01/2024,Smart TV,High
U1917,Male,26-35,South,Free Trial,28/11/2024,07/10/2025,Tablet,Low
U1918,Male,26-35,West,Basic,03/04/2024,08/02/2025,Mobile,Medium
U1919,Male,36-50,South,Free Trial,03/06/2025,19/03/2026,Smart TV,Medium
U1920,Female,18-25,North,Basic,25/06/2025,25/01/2026,Laptop,Low
U1921,Male,18-25,South,Premium,14/10/2025,28/09/2026,Tablet,High
U1922,Other,36-50,North,Basic,02/08/2022,06/11/2022,Tablet,Medium
U1923,Female,26-35,Central,Free Trial,24/02/2023,12/08/2023,Laptop,High
U1924,Male,50+,South,Basic,28/11/2024,15/05/2025,Tablet,Low
U1925,Other,18-25,South,Premium,07/01/2024,22/10/2024,Mobile,High
U1926,Male,26-35,South,Premium,20/10/2023,30/06/2024,Smart TV,Low
U1927,Female,36-50,East,Premium,14/09/2022,13/12/2022,Tablet,High
U1928,Male,50+,North,Free Trial,23/02/2025,12/11/2025,Tablet,Medium
U1929,Male,18-25,North,Free Trial,02/12/2023,28/05/2024,Tablet,Medium
U1930,Female,50+,Central,Premium,19/03/2023,13/12/2023,Tablet,Low
U1931,Other,50+,East,Basic,07/12/2022,05/04/2023,Laptop,Medium
U1932,Male,36-50,West,Basic,15/03/2022,02/11/2022,Tablet,Medium
U1933,Male,18-25,East,Premium,29/01/2024,23/09/2024,Smart TV,High
U1934,Female,36-50,West,Free Trial,20/02/2024,13/10/2024,Tablet,Low
U1935,Female,26-35,South,Basic,29/09/2025,23/01/2026,Tablet,Low
U1936,Other,50+,Central,Basic,01/01/2024,12/06/2024,Tablet,Medium
U1937,Female,26-35,East,Premium,18/10/2024,25/05/2025,Tablet,Medium
U1938,Other,36-50,West,Free Trial,20/06/2023,09/05/2024,Tablet,Low
U1939,Male,36-50,South,Basic,09/12/2024,18/03/2025,Smart TV,High
U1940,Female,18-25,North,Basic,04/04/2022,16/08/2022,Mobile,Medium
U1941,Female,50+,Central,Free Trial,27/02/2023,02/10/2023,Mobile,High
U1942,Male,50+,North,Free Trial,05/05/2025,21/09/2025,Mobile,Low
U1943,Female,18-25,East,Basic,07/07/2023,25/05/2024,Smart TV,Low
U1944,Female,26-35,North,Basic,14/02/2024,25/12/2024,Smart TV,Low
U1945,Female,26-35,West,Premium,15/06/2024,04/12/2024,Laptop,High
U1946,Female,26-35,Central,Premium,01/03/2022,14/06/2022,Laptop,High
U1947,Other,36-50,West,Free Trial,02/03/2023,18/11/2023,Laptop,High
U1948,Other,36-50,East,Premium,02/10/2023,22/04/2024,Mobile,Medium
U1949,Female,26-35,West,Basic,09/11/2025,18/04/2026,Tablet,High
U1950,Female,50+,Central,Basic,24/03/2024,26/08/2024,Mobile,High
U1951,Female,26-35,West,Basic,13/06/2022,04/05/2023,Smart TV,Medium
U1952,Female,50+,West,Basic,17/10/2022,05/09/2023,Laptop,Low
U1953,Other,26-35,North,Premium,25/04/2024,07/01/2025,Tablet,Low
U1954,Female,26-35,West,Free Trial,24/12/2022,08/10/2023,Tablet,High
U1955,Other,26-35,North,Premium,06/10/2023,18/05/2024,Smart TV,High
U1956,Female,36-50,South,Premium,03/06/2024,30/09/2024,Mobile,Medium
U1957,Other,50+,South,Premium,03/01/2025,20/08/2025,Laptop,High
U1958,Male,50+,Central,Basic,13/03/2024,07/03/2025,Smart TV,High
U1959,Other,26-35,South,Basic,23/03/2022,16/11/2022,Mobile,Medium
U1960,Female,36-50,West,Free Trial,21/03/2025,27/11/2025,Laptop,Medium
U1961,Other,50+,South,Basic,19/01/2025,01/01/2026,Tablet,Low
U1962,Other,18-25,West,Basic,22/06/2022,07/11/2022,Tablet,Medium
U1963,Female,18-25,North,Basic,21/06/2022,27/11/2022,Tablet,Medium
U1964,Other,50+,West,Premium,08/06/2023,16/02/2024,Laptop,High
U1965,Male,26-35,Central,Basic,21/11/2024,22/04/2025,Mobile,Medium
U1966,Male,18-25,Central,Premium,31/05/2023,15/12/2023,Tablet,High
U1967,Male,36-50,East,Basic,28/04/2025,10/11/2025,Mobile,Medium
U1968,Other,50+,West,Basic,03/02/2025,27/06/2025,Smart TV,Low
U1969,Male,26-35,East,Premium,16/08/2022,12/03/2023,Laptop,High
U1970,Male,50+,Central,Premium,12/12/2023,01/11/2024,Tablet,Medium
U1971,Female,36-50,North,Free Trial,16/06/2023,14/12/2023,Laptop,High
U1972,Other,50+,North,Basic,04/07/2025,27/11/2025,Smart TV,Medium
U1973,Other,18-25,North,Free Trial,24/04/2025,24/03/2026,Smart TV,Low
U1974,Other,50+,Central,Free Trial,11/01/2023,04/11/2023,Smart TV,Low
U1975,Female,18-25,North,Basic,29/11/2024,23/04/2025,Mobile,Low
U1976,Female,36-50,East,Basic,24/05/2024,23/02/2025,Laptop,High
U1977,Other,26-35,East,Premium,03/03/2023,13/10/2023,Mobile,Medium
U1978,Male,18-25,South,Premium,26/06/2024,16/02/2025,Smart TV,Low
U1979,Female,36-50,North,Free Trial,25/11/2024,08/04/2025,Laptop,High
U1980,Male,18-25,North,Premium,08/10/2023,15/06/2024,Mobile,High
U1981,Male,50+,West,Basic,16/12/2023,03/06/2024,Tablet,Medium
U1982,Other,26-35,West,Free Trial,14/11/2022,07/07/2023,Tablet,Low
U1983,Female,18-25,East,Premium,02/01/2022,22/06/2022,Smart TV,High
U1984,Female,26-35,West,Basic,29/03/2025,29/07/2025,Tablet,High
U1985,Female,18-25,Central,Basic,07/04/2023,20/01/2024,Tablet,Low
U1986,Other,50+,North,Free Trial,24/06/2023,26/12/2023,Smart TV,Medium
U1987,Female,26-35,East,Premium,18/01/2022,25/06/2022,Laptop,Low
U1988,Other,26-35,Central,Basic,02/02/2022,22/09/2022,Mobile,High
U1989,Male,50+,South,Basic,18/02/2024,21/10/2024,Mobile,Low
U1990,Female,26-35,Central,Basic,15/07/2022,26/10/2022,Mobile,Medium
U1991,Other,36-50,West,Basic,18/08/2022,28/05/2023,Smart TV,Medium
U1992,Other,26-35,East,Basic,20/02/2023,26/09/2023,Tablet,Medium
U1993,Other,18-25,East,Premium,26/04/2023,18/12/2023,Smart TV,Medium
U1994,Female,50+,West,Basic,09/06/2022,03/12/2022,Mobile,Low
U1995,Other,36-50,North,Premium,04/07/2023,13/10/2023,Smart TV,Medium
U1996,Male,50+,Central,Free Trial,14/06/2022,10/06/2023,Laptop,High
U1997,Male,18-25,West,Free Trial,26/05/2023,21/04/2024,Smart TV,Low
U1998,Male,36-50,North,Free Trial,10/05/2022,09/05/2023,Laptop,Low
U1999,Female,18-25,Central,Premium,22/10/2025,23/04/2026,Mobile,Medium
U2000,Other,50+,South,Basic,10/12/2024,03/12/2025,Mobile,High
