User_ID,Content_ID,Rating,Liked_Flag,Feedback_Category
U0250,C00333,3,N,Neutral
U1540,C04043,5,Y,Positive
U0964,C13030,1,N,Negative
U1410,C05241,4,Y,Positive
U0095,C05948,1,N,Negative
U1486,C07221,2,N,Negative
U0566,C17256,2,N,Negative
U1077,C10000,3,N,Neutral
U0604,C02021,1,N,Negative
U1875,C02053,5,Y,Positive
U1009,C15317,3,Y,Neutral
U1961,C12910,3,Y,Neutral
U0726,C12996,5,Y,Positive
U0467,C02283,5,Y,Positive
U1346,C15598,1,N,Negative
U1123,C08688,1,Y,Negative
U0831,C09225,1,Y,Negative
U0881,C04748,1,N,Negative
U1245,C08736,4,Y,Positive
U1573,C02914,3,Y,Neutral
U0439,C08743,4,Y,Positive
U1203,C10384,4,Y,Positive
U0110,C11711,4,Y,Positive
U1923,C07235,5,Y,Positive
U1918,C04586,5,Y,Positive
U1656,C09280,3,N,Neutral
U1795,C00447,5,Y,Positive
U0185,C07439,4,Y,Positive
U0333,C00661,3,Y,Neutral
U1921,C04155,2,N,Negative
U1156,C09345,1,N,Negative
U1344,C16829,4,Y,Positive
U1121,C03944,4,Y,Positive
U1597,C17579,1,Y,Negative
U0615,C04738,3,Y,Neutral
U0644,C17005,1,N,Negative
U1315,C08611,4,Y,Positive
U0812,C04434,2,Y,Negative
U0221,C07412,3,Y,Neutral
U1121,C14191,1,Y,Negative
U0551,C05304,4,Y,Positive
U0012,C00691,4,Y,Positive
U0402,C03540,1,Y,Negative
U0551,C01956,5,Y,Positive
U1788,C13541,3,Y,Neutral
U0707,C12416,2,N,Negative
U1116,C12167,1,N,Negative
U0374,C10352,3,Y,Neutral
U0025,C02171,3,N,Neutral
U0876,C04855,3,Y,Neutral
U0340,C15794,3,N,Neutral
U1623,C11197,4,Y,Positive
U0580,C15507,2,N,Negative
U0044,C15188,1,Y,Negative
U1182,C14326,1,Y,Negative
U0530,C12923,4,Y,Positive
U1067,C06394,5,Y,Positive
U1445,C11877,3,N,Neutral
U0915,C10358,4,Y,Positive
U1671,C00954,4,Y,Positive
U1464,C00216,1,N,Negative
U0467,C05001,4,Y,Positive
U1249,C11329,4,Y,Positive
U0624,C02751,2,Y,Negative
U0365,C13478,4,Y,Positive
U0334,C06748,1,Y,Negative
U0721,C16544,1,Y,Negative
U0866,C15002,5,Y,Positive
U1551,C09505,1,Y,Negative
U1534,C03568,5,Y,Positive
U0713,C15994,4,Y,Positive
U1285,C13859,5,Y,Positive
U0569,C08740,3,Y,Neutral
U0944,C13950,5,Y,Positive
U0128,C15664,4,Y,Positive
U1277,C07815,4,Y,Positive
U1889,C03423,1,Y,Negative
U1817,C10119,4,Y,Positive
U1979,C06333,1,Y,Negative
U1510,C12524,3,Y,Neutral
U1040,C12449,3,N,Neutral
U1734,C07922,3,Y,Neutral
U1021,C07534,4,Y,Positive
U1085,C06363,4,Y,Positive
U0329,C16727,4,Y,Positive
U0325,C16442,4,Y,Positive
U1917,C13855,4,Y,Positive
U0103,C13169,5,Y,Positive
U0620,C10899,1,N,Negative
U0577,C08362,2,Y,Negative
U0219,C16725,3,N,Neutral
U1216,C02978,2,Y,Negative
U0408,C04899,2,N,Negative
U1373,C08009,2,Y,Negative
U1207,C13193,3,N,Neutral
U0969,C16423,1,N,Negative
U0217,C14308,2,N,Negative
U0109,C16438,1,Y,Negative
U0918,C01935,3,Y,Neutral
U1863,C14997,2,N,Negative
U1299,C14673,5,Y,Positive
U0426,C08145,1,Y,Negative
U1207,C14859,1,N,Negative
U1484,C14267,3,N,Neutral
U1673,C09656,3,N,Neutral
U0207,C13589,1,Y,Negative
U0651,C09800,3,Y,Neutral
U1331,C06461,2,Y,Negative
U1438,C01722,3,Y,Neutral
U0828,C15090,2,Y,Negative
U1076,C09779,4,Y,Positive
U1181,C06268,2,N,Negative
U1960,C09513,5,Y,Positive
U1988,C12779,3,N,Neutral
U1371,C10361,2,N,Negative
U0757,C06656,2,Y,Negative
U1496,C05684,5,Y,Positive
U0755,C05860,3,N,Neutral
U0989,C05402,4,Y,Positive
U1612,C14400,2,Y,Negative
U0073,C00131,4,Y,Positive
U0435,C04204,2,Y,Negative
U0312,C01168,4,Y,Positive
U0173,C17034,5,Y,Positive
U0996,C06100,3,Y,Neutral
U0241,C10965,2,Y,Negative
U0566,C06926,2,Y,Negative
U1961,C07171,3,Y,Neutral
U0887,C14945,1,Y,Negative
U0545,C08433,2,N,Negative
U0333,C12592,4,Y,Positive
U0900,C03746,5,Y,Positive
U1632,C00130,3,Y,Neutral
U1710,C04470,3,N,Neutral
U0397,C17005,1,N,Negative
U1216,C07621,2,Y,Negative
U0919,C12626,2,Y,Negative
U1400,C04860,1,N,Negative
U0883,C16649,4,Y,Positive
U0422,C13872,4,Y,Positive
U0221,C03021,4,Y,Positive
U0450,C13801,4,Y,Positive
U1604,C13829,3,Y,Neutral
U1554,C16559,2,Y,Negative
U1252,C10774,2,Y,Negative
U1867,C04358,5,Y,Positive
U0240,C15900,2,N,Negative
U1482,C16858,1,Y,Negative
U1898,C16232,4,Y,Positive
U0622,C07929,5,Y,Positive
U0736,C10846,4,Y,Positive
U0257,C14654,5,Y,Positive
U1905,C12081,5,Y,Positive
U0022,C01816,1,N,Negative
U1025,C12554,2,N,Negative
U1933,C15194,1,Y,Negative
U1370,C07635,3,Y,Neutral
U1305,C16298,4,Y,Positive
U0755,C06687,5,Y,Positive
U1049,C12087,3,N,Neutral
U0257,C08055,5,Y,Positive
U0578,C11001,4,Y,Positive
U1260,C02997,2,Y,Negative
U1332,C01237,2,Y,Negative
U1003,C11294,1,N,Negative
U1246,C00458,3,N,Neutral
U0869,C08525,2,Y,Negative
U1368,C08666,5,Y,Positive
U0581,C08465,5,Y,Positive
U1768,C13158,5,Y,Positive
U0663,C14731,2,Y,Negative
U0715,C03947,1,Y,Negative
U0991,C16493,2,N,Negative
U1067,C10295,5,Y,Positive
U0703,C01271,3,N,Neutral
U1404,C16953,5,Y,Positive
U0384,C04105,1,Y,Negative
U0323,C12223,5,Y,Positive
U0765,C05309,2,Y,Negative
U0292,C14003,2,Y,Negative
U1828,C10668,1,N,Negative
U1021,C11949,5,Y,Positive
U1499,C07641,2,Y,Negative
U1439,C14015,4,Y,Positive
U0457,C10456,5,Y,Positive
U0935,C01173,5,Y,Positive
U1542,C15569,1,N,Negative
U1950,C02589,2,N,Negative
U1292,C15651,4,Y,Positive
U0632,C12892,3,Y,Neutral
U1202,C09902,5,Y,Positive
U0352,C12157,5,Y,Positive
U1430,C11605,1,N,Negative
U1341,C13115,2,Y,Negative
U0368,C16432,2,Y,Negative
U1687,C04674,1,Y,Negative
U1850,C06749,1,Y,Negative
U1347,C01514,4,Y,Positive
U0103,C11158,1,Y,Negative
U1577,C10564,3,N,Neutral
U0439,C09024,1,N,Negative
U0856,C11094,2,N,Negative
U0863,C03453,4,Y,Positive
U1151,C04044,3,N,Neutral
U1789,C07049,5,Y,Positive
U1160,C09288,5,Y,Positive
U0446,C12695,3,N,Neutral
U1738,C09174,2,Y,Negative
U0629,C05418,1,N,Negative
U0479,C08357,2,Y,Negative
U1370,C00574,5,Y,Positive
U0645,C11015,4,Y,Positive
U1080,C03054,1,N,Negative
U0122,C11249,1,Y,Negative
U0258,C17438,4,Y,Positive
U1150,C01125,1,Y,Negative
U1435,C00322,4,Y,Positive
U1643,C10668,2,N,Negative
U0719,C03783,5,Y,Positive
U1271,C03243,4,Y,Positive
U1281,C17458,5,Y,Positive
U0290,C05951,1,Y,Negative
U0227,C12124,4,Y,Positive
U1650,C00313,1,Y,Negative
U1384,C14980,5,Y,Positive
U1577,C11618,5,Y,Positive
U0199,C09816,2,N,Negative
U1881,C01036,3,N,Neutral
U0772,C08204,1,N,Negative
U1242,C15157,4,Y,Positive
U1874,C15586,2,Y,Negative
U1862,C01395,2,N,Negative
U0089,C15715,4,Y,Positive
U1683,C06239,4,Y,Positive
U1563,C01501,4,Y,Positive
U1045,C02976,1,Y,Negative
U1049,C12703,1,N,Negative
U0158,C07444,4,Y,Positive
U0885,C07704,4,Y,Positive
U0725,C09947,3,Y,Neutral
U1196,C01675,4,Y,Positive
U0279,C00096,4,Y,Positive
U1047,C03738,5,Y,Positive
U1350,C06351,5,Y,Positive
U0459,C11013,5,Y,Positive
U1279,C01504,5,Y,Positive
U1642,C06699,5,Y,Positive
U1866,C00578,2,Y,Negative
U1449,C05483,4,Y,Positive
U1135,C02883,5,Y,Positive
U0895,C10212,4,Y,Positive
U0940,C01710,5,Y,Positive
U0953,C07980,4,Y,Positive
U0458,C13599,1,Y,Negative
U0463,C05879,1,N,Negative
U0183,C02680,1,Y,Negative
U1858,C17252,3,N,Neutral
U1534,C08526,5,Y,Positive
U0722,C07126,3,Y,Neutral
U1785,C14922,5,Y,Positive
U0913,C03841,2,N,Negative
U0579,C00320,5,Y,Positive
U1234,C09747,2,Y,Negative
U0108,C03020,1,N,Negative
U1108,C14237,3,Y,Neutral
U1661,C13956,5,Y,Positive
U0876,C08820,3,N,Neutral
U1051,C07962,1,N,Negative
U0860,C02167,2,Y,Negative
U1514,C11438,5,Y,Positive
U1908,C00376,5,Y,Positive
U0407,C07857,4,Y,Positive
U1984,C13171,2,Y,Negative
U1658,C08516,3,N,Neutral
U1836,C00735,3,N,Neutral
U1633,C07052,3,N,Neutral
U1801,C11888,4,Y,Positive
U1154,C11288,1,Y,Negative
U1149,C10647,1,Y,Negative
U0814,C08461,5,Y,Positive
U1790,C16647,1,Y,Negative
U0289,C00928,2,Y,Negative
U1408,C08066,1,Y,Negative
U1921,C15698,1,Y,Negative
U1826,C10184,5,Y,Positive
U1380,C05540,4,Y,Positive
U0889,C05357,1,N,Negative
U1165,C16924,3,N,Neutral
U1591,C12443,5,Y,Positive
U0237,C04381,3,Y,Neutral
U0161,C06960,2,N,Negative
U1782,C12285,2,Y,Negative
U1186,C17332,3,Y,Neutral
U0815,C14078,4,Y,Positive
U1665,C15444,2,N,Negative
U1844,C16292,5,Y,Positive
U0023,C05677,1,N,Negative
U1943,C04716,3,N,Neutral
U1274,C14507,2,N,Negative
U0094,C03568,5,Y,Positive
U1202,C04531,4,Y,Positive
U1004,C02376,1,Y,Negative
U0171,C10991,1,N,Negative
U1430,C04685,1,Y,Negative
U1283,C06684,4,Y,Positive
U1766,C07439,2,N,Negative
U1749,C10310,3,N,Neutral
U0362,C04985,3,Y,Neutral
U1165,C11372,5,Y,Positive
U1127,C15901,2,Y,Negative
U0645,C12728,4,Y,Positive
U0159,C16809,2,Y,Negative
U0043,C07203,5,Y,Positive
U1961,C16950,1,Y,Negative
U1677,C13865,4,Y,Positive
U0407,C01373,1,Y,Negative
U0129,C16343,1,Y,Negative
U0135,C03510,5,Y,Positive
U0353,C09163,4,Y,Positive
U1740,C12977,1,Y,Negative
U1888,C05971,4,Y,Positive
U0084,C00653,2,N,Negative
U1268,C12037,5,Y,Positive
U1350,C00999,5,Y,Positive
U1262,C02540,5,Y,Positive
U0257,C16459,5,Y,Positive
U0273,C01784,4,Y,Positive
U1950,C00987,3,N,Neutral
U0213,C02214,1,N,Negative
U1484,C12934,2,N,Negative
U0411,C12486,4,Y,Positive
U1879,C13923,2,Y,Negative
U1401,C04093,3,N,Neutral
U1541,C13134,5,Y,Positive
U0464,C05247,3,N,Neutral
U0554,C14240,1,N,Negative
U1259,C10839,1,N,Negative
U1119,C17674,4,Y,Positive
U1125,C01405,5,Y,Positive
U1130,C14029,1,N,Negative
U0231,C03471,2,N,Negative
U0191,C12777,5,Y,Positive
U0473,C08952,3,N,Neutral
U0397,C00450,2,N,Negative
U1579,C15391,5,Y,Positive
U1026,C05610,3,N,Neutral
U0829,C08708,4,Y,Positive
U0933,C02647,3,Y,Neutral
U0216,C15186,2,Y,Negative
U0570,C11865,3,Y,Neutral
U1883,C07464,2,N,Negative
U0385,C09556,2,N,Negative
U1525,C11782,1,Y,Negative
U1134,C16602,5,Y,Positive
U1058,C04983,5,Y,Positive
U0656,C07977,4,Y,Positive
U0933,C07115,3,N,Neutral
U1289,C04310,5,Y,Positive
U0186,C11165,2,Y,Negative
U1671,C05412,2,Y,Negative
U1950,C04184,1,Y,Negative
U1037,C10929,1,Y,Negative
U1159,C12626,1,N,Negative
U0793,C07969,4,Y,Positive
U1368,C11894,4,Y,Positive
U1545,C06767,4,Y,Positive
U0156,C09965,5,Y,Positive
U0309,C14433,2,Y,Negative
U1877,C10378,4,Y,Positive
U0970,C03675,4,Y,Positive
U0034,C16184,4,Y,Positive
U0422,C11310,1,Y,Negative
U1346,C13905,2,Y,Negative
U0237,C06588,3,N,Neutral
U1865,C00951,1,Y,Negative
U0310,C06347,1,Y,Negative
U1074,C06848,2,N,Negative
U1766,C11621,5,Y,Positive
U1037,C09859,3,Y,Neutral
U1448,C13509,2,N,Negative
U0856,C05510,1,Y,Negative
U1107,C12457,2,Y,Negative
U0101,C10044,4,Y,Positive
U1353,C03328,5,Y,Positive
U0564,C11640,5,Y,Positive
U0614,C12079,4,Y,Positive
U0914,C05357,5,Y,Positive
U1272,C09284,1,N,Negative
U1916,C02014,1,N,Negative
U0686,C02303,2,N,Negative
U0407,C13120,3,N,Neutral
U0925,C13222,2,Y,Negative
U0646,C06037,3,Y,Neutral
U1202,C16560,5,Y,Positive
U0680,C09550,3,N,Neutral
U1285,C12971,4,Y,Positive
U1222,C11758,1,Y,Negative
U1027,C12186,2,Y,Negative
U0325,C17258,5,Y,Positive
U0606,C05352,4,Y,Positive
U1505,C04566,5,Y,Positive
U0397,C13250,3,N,Neutral
U0223,C15655,5,Y,Positive
U1263,C11804,1,Y,Negative
U0220,C12237,1,N,Negative
U1963,C11213,1,Y,Negative
U0136,C12172,5,Y,Positive
U0865,C03332,3,Y,Neutral
U0817,C16590,2,N,Negative
U1831,C11383,2,N,Negative
U1724,C17177,3,N,Neutral
U1945,C16883,1,N,Negative
U1110,C07881,2,Y,Negative
U0390,C11053,4,Y,Positive
U1430,C08871,5,Y,Positive
U1702,C05435,2,N,Negative
U0598,C05986,3,Y,Neutral
U1846,C00479,5,Y,Positive
U0761,C01529,1,Y,Negative
U0807,C16842,2,N,Negative
U0368,C09500,4,Y,Positive
U0484,C00987,5,Y,Positive
U1719,C09223,4,Y,Positive
U1125,C09365,4,Y,Positive
U0329,C06660,4,Y,Positive
U0146,C06709,1,N,Negative
U0688,C14705,3,Y,Neutral
U0480,C14672,2,Y,Negative
U1410,C13475,2,Y,Negative
U1796,C08239,3,N,Neutral
U0393,C04664,4,Y,Positive
U0068,C09800,2,N,Negative
U0666,C17484,4,Y,Positive
U0575,C04122,2,Y,Negative
U1445,C03306,3,Y,Neutral
U1403,C06677,1,N,Negative
U1367,C13172,1,Y,Negative
U1168,C08108,3,Y,Neutral
U0458,C02282,5,Y,Positive
U1245,C13962,5,Y,Positive
U0765,C07279,4,Y,Positive
U0319,C03534,2,N,Negative
U1964,C01865,2,N,Negative
U0103,C17715,5,Y,Positive
U0279,C14100,3,N,Neutral
U0314,C03280,3,N,Neutral
U1180,C09985,5,Y,Positive
U1413,C12213,5,Y,Positive
U0633,C00847,5,Y,Positive
U0924,C12714,1,Y,Negative
U0577,C14116,5,Y,Positive
U0374,C11605,3,Y,Neutral
U1544,C00281,5,Y,Positive
U1591,C17447,1,Y,Negative
U1773,C12293,3,Y,Neutral
U1362,C11959,3,N,Neutral
U1912,C04243,3,Y,Neutral
U1932,C04545,2,Y,Negative
U1292,C10996,5,Y,Positive
U0616,C06332,3,Y,Neutral
U0306,C05629,3,Y,Neutral
U1634,C14479,5,Y,Positive
U1878,C16534,3,N,Neutral
U0735,C14936,3,Y,Neutral
U0172,C02834,1,Y,Negative
U1806,C05751,3,N,Neutral
U1469,C12501,1,N,Negative
U1431,C17689,2,Y,Negative
U0281,C16243,5,Y,Positive
U1521,C09430,2,N,Negative
U1542,C10120,5,Y,Positive
U1029,C10304,2,N,Negative
U1622,C07191,4,Y,Positive
U1845,C01466,2,Y,Negative
U0979,C12860,2,N,Negative
U1205,C08195,1,N,Negative
U1926,C11475,3,Y,Neutral
U0211,C08367,3,Y,Neutral
U1175,C04556,2,N,Negative
U0143,C05107,2,Y,Negative
U1764,C17072,4,Y,Positive
U1635,C10213,5,Y,Positive
U1443,C02426,4,Y,Positive
U0024,C17679,4,Y,Positive
U1999,C08234,4,Y,Positive
U0450,C16743,2,Y,Negative
U1148,C03705,3,Y,Neutral
U0541,C05398,1,Y,Negative
U0625,C13724,4,Y,Positive
U0422,C05409,3,N,Neutral
U1645,C02814,4,Y,Positive
U0901,C03696,1,N,Negative
U1085,C04245,3,N,Neutral
U1951,C07531,3,Y,Neutral
U1051,C09561,4,Y,Positive
U0112,C05291,4,Y,Positive
U1949,C08412,1,N,Negative
U1344,C01101,2,Y,Negative
U1763,C16714,3,Y,Neutral
U0780,C02912,3,Y,Neutral
U0097,C15872,2,Y,Negative
U0568,C01692,5,Y,Positive
U0628,C07787,1,N,Negative
U1791,C05327,5,Y,Positive
U1462,C07876,3,N,Neutral
U1077,C15865,5,Y,Positive
U1765,C16115,4,Y,Positive
U0295,C00502,5,Y,Positive
U0713,C02569,1,N,Negative
U0601,C11599,2,Y,Negative
U1620,C17586,2,Y,Negative
U0269,C11294,4,Y,Positive
U1787,C08257,5,Y,Positive
U0873,C08375,5,Y,Positive
U0376,C00911,1,Y,Negative
U0020,C17109,4,Y,Positive
U1360,C15758,2,N,Negative
U0033,C05566,2,N,Negative
U0948,C07379,2,N,Negative
U0364,C00603,5,Y,Positive
U1741,C16233,5,Y,Positive
U1594,C00338,3,Y,Neutral
U0424,C05462,1,Y,Negative
U1673,C05761,2,Y,Negative
U1216,C01455,4,Y,Positive
U1351,C09245,5,Y,Positive
U0933,C08659,4,Y,Positive
U1998,C02044,1,Y,Negative
U0315,C11736,5,Y,Positive
U1769,C09642,4,Y,Positive
U0919,C07676,1,N,Negative
U0220,C06428,1,Y,Negative
U0715,C06056,2,N,Negative
U1434,C11158,1,Y,Negative
U1719,C08282,5,Y,Positive
U1353,C07262,4,Y,Positive
U1004,C00894,5,Y,Positive
U0630,C08735,3,N,Neutral
U1988,C01993,2,Y,Negative
U1243,C16635,1,Y,Negative
U1586,C17207,1,N,Negative
U1451,C02753,3,N,Neutral
U0731,C00439,4,Y,Positive
U1343,C00551,1,Y,Negative
U0969,C15597,5,Y,Positive
U1443,C02427,1,Y,Negative
U0279,C11822,2,N,Negative
U0712,C01151,2,Y,Negative
U1801,C06424,4,Y,Positive
U1674,C04776,3,Y,Neutral
U0326,C06881,3,Y,Neutral
U0438,C17251,4,Y,Positive
U0544,C17780,3,N,Neutral
U1418,C14105,1,Y,Negative
U1970,C17637,2,N,Negative
U1111,C10683,4,Y,Positive
U0299,C03097,3,Y,Neutral
U0030,C05716,4,Y,Positive
U0520,C12027,5,Y,Positive
U1671,C17219,2,Y,Negative
U0633,C13452,2,N,Negative
U1275,C14428,3,Y,Neutral
U0080,C05705,3,N,Neutral
U0434,C09820,3,Y,Neutral
U0622,C10105,4,Y,Positive
U1011,C15758,1,N,Negative
U1498,C14883,5,Y,Positive
U1178,C01340,3,N,Neutral
U1403,C05697,2,Y,Negative
U0879,C07413,3,Y,Neutral
U1617,C10600,3,N,Neutral
U0467,C16416,3,Y,Neutral
U0998,C04757,3,Y,Neutral
U0398,C14105,3,N,Neutral
U0178,C03419,3,Y,Neutral
U1898,C12126,2,N,Negative
U0097,C02082,4,Y,Positive
U1284,C06610,4,Y,Positive
U0901,C17766,4,Y,Positive
U1196,C00413,2,Y,Negative
U0575,C03608,3,Y,Neutral
U1567,C02964,5,Y,Positive
U1716,C15724,4,Y,Positive
U1069,C01917,1,N,Negative
U0303,C07261,1,Y,Negative
U0285,C13669,3,Y,Neutral
U0327,C03917,1,N,Negative
U0692,C10391,4,Y,Positive
U1213,C03397,3,N,Neutral
U1705,C04024,2,Y,Negative
U1432,C13624,4,Y,Positive
U0941,C04752,3,N,Neutral
U1117,C10663,3,N,Neutral
U0701,C15152,2,Y,Negative
U1118,C03478,1,N,Negative
U1677,C01341,2,N,Negative
U1917,C15085,2,Y,Negative
U1208,C07135,4,Y,Positive
U0261,C13576,1,Y,Negative
U1061,C09281,5,Y,Positive
U1270,C00657,1,N,Negative
U0011,C14288,2,Y,Negative
U0217,C12753,2,Y,Negative
U1631,C16296,5,Y,Positive
U1989,C09523,2,Y,Negative
U1474,C10408,3,N,Neutral
U0364,C11449,4,Y,Positive
U0867,C14467,4,Y,Positive
U1642,C15843,1,Y,Negative
U1172,C16658,5,Y,Positive
U1978,C17136,5,Y,Positive
U1139,C05556,5,Y,Positive
U1244,C05998,2,N,Negative
U0170,C08495,4,Y,Positive
U0699,C02421,2,Y,Negative
U1996,C10616,3,N,Neutral
U0300,C01687,5,Y,Positive
U0006,C16828,4,Y,Positive
U0261,C00100,1,Y,Negative
U0605,C00812,2,Y,Negative
U0780,C10226,5,Y,Positive
U1245,C16866,3,N,Neutral
U0105,C17523,4,Y,Positive
U1837,C04414,4,Y,Positive
U1840,C03988,4,Y,Positive
U0977,C14629,2,Y,Negative
U0512,C02431,5,Y,Positive
U0632,C06691,3,Y,Neutral
U0177,C06778,4,Y,Positive
U0025,C08279,3,N,Neutral
U1847,C10417,4,Y,Positive
U0473,C01138,2,N,Negative
U0725,C07016,2,Y,Negative
U1274,C10569,3,N,Neutral
U0934,C11043,3,Y,Neutral
U0794,C17328,4,Y,Positive
U1275,C02292,1,Y,Negative
U0049,C12769,1,N,Negative
U1579,C06907,2,Y,Negative
U0821,C09854,3,N,Neutral
U1841,C04928,4,Y,Positive
U1007,C16495,4,Y,Positive
U1202,C15669,5,Y,Positive
U0546,C08882,3,Y,Neutral
U0237,C01299,5,Y,Positive
U1091,C15086,4,Y,Positive
U0464,C06303,3,N,Neutral
U0147,C06040,3,Y,Neutral
U0022,C00293,2,Y,Negative
U1425,C03655,4,Y,Positive
U1399,C09383,4,Y,Positive
U0554,C17242,2,N,Negative
U1659,C04751,2,N,Negative
U1551,C13166,1,N,Negative
U1381,C07971,3,Y,Neutral
U1631,C16807,5,Y,Positive
U1263,C06196,2,N,Negative
U0250,C07374,4,Y,Positive
U0689,C09109,5,Y,Positive
U0253,C01975,3,Y,Neutral
U0426,C03574,5,Y,Positive
U0085,C01891,5,Y,Positive
U0290,C13544,1,N,Negative
U0351,C08391,5,Y,Positive
U0138,C15145,4,Y,Positive
U0459,C14914,2,N,Negative
U0699,C00025,1,Y,Negative
U1638,C14564,5,Y,Positive
U0245,C02981,5,Y,Positive
U0673,C14174,1,Y,Negative
U1581,C07436,2,N,Negative
U1229,C01082,5,Y,Positive
U1797,C12261,1,Y,Negative
U1008,C14754,1,N,Negative
U0760,C15893,4,Y,Positive
U1957,C15065,1,Y,Negative
U0384,C13164,2,Y,Negative
U1420,C02630,2,Y,Negative
U0645,C10384,5,Y,Positive
U1183,C05729,1,Y,Negative
U1925,C07846,4,Y,Positive
U1194,C10701,2,N,Negative
U1653,C09314,2,N,Negative
U1928,C00395,1,N,Negative
U1645,C06482,2,N,Negative
U1347,C14596,5,Y,Positive
U1127,C04391,4,Y,Positive
U0268,C03836,4,Y,Positive
U1558,C04470,4,Y,Positive
U1179,C06076,4,Y,Positive
U0683,C13622,5,Y,Positive
U1455,C02373,4,Y,Positive
U0548,C07753,1,N,Negative
U0125,C14579,4,Y,Positive
U0722,C01054,5,Y,Positive
U1223,C13033,2,Y,Negative
U0579,C00083,4,Y,Positive
U1832,C13849,5,Y,Positive
U0408,C03905,2,N,Negative
U1185,C12601,5,Y,Positive
U0602,C05369,2,Y,Negative
U0161,C01552,1,Y,Negative
U0165,C09701,1,N,Negative
U0236,C01965,1,Y,Negative
U0124,C09679,2,N,Negative
U1644,C07493,2,Y,Negative
U1661,C00686,2,N,Negative
U0820,C04859,5,Y,Positive
U1672,C06623,5,Y,Positive
U1608,C14400,2,N,Negative
U0742,C05489,5,Y,Positive
U0698,C06806,1,Y,Negative
U0088,C07872,1,Y,Negative
U0605,C11185,1,Y,Negative
U0147,C05213,5,Y,Positive
U1661,C06079,2,N,Negative
U0266,C02429,3,N,Neutral
U0766,C15694,3,N,Neutral
U0788,C08719,4,Y,Positive
U1010,C04854,2,Y,Negative
U0356,C14864,4,Y,Positive
U0042,C13820,5,Y,Positive
U1087,C12281,4,Y,Positive
U1190,C10223,5,Y,Positive
U1613,C09770,4,Y,Positive
U0232,C03101,5,Y,Positive
U1567,C02261,4,Y,Positive
U1910,C00043,3,Y,Neutral
U1258,C08467,3,N,Neutral
U1039,C14572,3,Y,Neutral
U0038,C02042,2,Y,Negative
U0496,C00125,1,N,Negative
U0458,C17456,3,N,Neutral
U0915,C06679,2,Y,Negative
U0792,C09414,4,Y,Positive
U1618,C07786,3,N,Neutral
U0248,C00767,2,N,Negative
U1772,C15068,1,Y,Negative
U0902,C14861,2,Y,Negative
U0179,C10121,2,Y,Negative
U0725,C08055,5,Y,Positive
U0362,C11431,4,Y,Positive
U1446,C07257,5,Y,Positive
U0152,C14975,2,Y,Negative
U1571,C17395,4,Y,Positive
U0189,C03840,3,N,Neutral
U1002,C12729,5,Y,Positive
U1960,C04591,3,N,Neutral
U0395,C12337,2,Y,Negative
U0868,C11785,5,Y,Positive
U0630,C16983,3,Y,Neutral
U0838,C10899,2,Y,Negative
U1492,C15793,3,Y,Neutral
U0608,C05173,5,Y,Positive
U0348,C03122,2,N,Negative
U1209,C00289,3,N,Neutral
U0074,C01408,2,N,Negative
U1809,C00317,1,Y,Negative
U0874,C02632,1,N,Negative
U0312,C03267,3,N,Neutral
U0283,C16018,4,Y,Positive
U1696,C04627,3,N,Neutral
U0039,C08805,5,Y,Positive
U0920,C06579,3,N,Neutral
U0350,C14190,1,N,Negative
U1164,C02188,5,Y,Positive
U0686,C05522,5,Y,Positive
U1196,C06351,3,Y,Neutral
U1741,C06921,5,Y,Positive
U0346,C14769,1,N,Negative
U0032,C17061,3,N,Neutral
U0304,C14751,5,Y,Positive
U1582,C13915,4,Y,Positive
U1467,C09437,3,Y,Neutral
U1841,C16095,2,N,Negative
U0980,C16916,3,Y,Neutral
U1960,C12643,5,Y,Positive
U1511,C06340,3,Y,Neutral
U1868,C13586,5,Y,Positive
U1490,C02756,3,N,Neutral
U0582,C12358,3,Y,Neutral
U0742,C14421,5,Y,Positive
U0794,C01613,5,Y,Positive
U0279,C06474,2,Y,Negative
U0538,C04080,3,Y,Neutral
U0489,C01271,1,N,Negative
U0580,C05767,4,Y,Positive
U1674,C08986,1,N,Negative
U0594,C16548,1,N,Negative
U0526,C02523,3,Y,Neutral
U1399,C10306,1,Y,Negative
U0410,C01212,4,Y,Positive
U1356,C13301,5,Y,Positive
U1452,C16396,3,Y,Neutral
U0614,C03146,3,Y,Neutral
U0643,C04859,4,Y,Positive
U1253,C10125,5,Y,Positive
U1961,C01314,5,Y,Positive
U0685,C13933,4,Y,Positive
U1028,C07640,3,Y,Neutral
U0490,C01738,2,N,Negative
U0908,C14711,1,Y,Negative
U1122,C02953,2,Y,Negative
U0562,C12777,3,Y,Neutral
U1195,C13513,2,N,Negative
U1357,C06924,4,Y,Positive
U0572,C02573,3,N,Neutral
U0982,C17177,2,Y,Negative
U1108,C15534,1,Y,Negative
U1129,C11953,3,N,Neutral
U1145,C12209,4,Y,Positive
U1661,C04300,1,Y,Negative
U1281,C01697,2,N,Negative
U1225,C11825,1,Y,Negative
U0278,C00229,4,Y,Positive
U1896,C04389,4,Y,Positive
U1967,C01361,5,Y,Positive
U0865,C14792,2,Y,Negative
U0839,C04431,2,Y,Negative
U0650,C13998,3,Y,Neutral
U0520,C00265,5,Y,Positive
U0814,C14345,5,Y,Positive
U1552,C07587,3,Y,Neutral
U0996,C09555,4,Y,Positive
U1437,C11079,5,Y,Positive
